timestamp,player,enemy,roi_home,roi_enemy,odds,stake,match_roi
2012-02-15,Dulko G.,Panova A.,2.77,0.71,1.55,0.00,-0.00
2012-02-15,Cetkovska P.,Stosur S.,6.05,4.77,3.06,0.00,-0.00
2012-02-15,Safarova L.,Kuznetsova S.,-2.93,-12.30,2.33,0,0.00
2012-02-15,Berlocq C.,Starace P.,0.20,-2.64,1.5,0.00,0.000
2012-02-15,Bartoli M.,Pironkova T.,5.22,-9.36,1.21,0.00,0.0000
2012-02-15,Castano C.,Knapp K.,1.66,-2,2.66,0.00,-0.00
2012-02-15,Marti J.,Verdasco F.,2.05,-0.84,4.45,0.00,-0.00
2012-02-15,Kutrovsky D.,Strode B.,5.35,2.1,1.66,0.00,0.0000
2012-02-15,Ebden M.,Anderson K.,1.47,-0.73,3.21,0.00,-0.00
2012-02-16,Ghedin R.,Sakharov G.,2.06,-3.88,1.4,0.00,-0.00
2012-02-16,Reuter Y.,Albot R.,0.35,-1,3.75,0.00,-0.00
2012-02-16,De Lovinfosse G.,Smethurst D.,3.28,0,2.75,0.00,-0.00
2012-02-16,Stosur S.,Niculescu M.,5.28,2.80,1.33,2.48,0.8184
2012-02-16,Azarenka V.,Wickmayer Y.,4.26,-4.35,1.1,0.00,0.000
2012-02-16,Panova A.,Knapp K.,0.71,-2,1.68,0.00,0.0000
2012-02-16,Bartoli M.,Safarova L.,5.48,0.28,1.54,5.20,2.8080
2012-02-16,Gallovits E.,Duque-Marino M.,0.22,-1.16,2.01,0.00,0.0000
2012-02-16,Arruabarrena L.,Ormaechea P.,1.59,0.55,2.56,0.00,0.0000
2012-02-17,Mayer L.,Bellucci T.,0.37,-1.72,2.18,0,-0
2012-02-17,Raonic M.,Anderson K.,2.87,0.27,1.51,0.00,0.0000
2012-02-17,Roddick A.,Istomin D.,0.15,-6.14,1.67,0.00,-0.00
2012-02-17,Harrison R.,Ginepri R.,2.39,-3.50,1.55,0.00,0.0000
2012-02-17,Benneteau J.,Darcis S.,7.08,3.21,1.39,0.00,0.0000
2012-02-17,Russell M.,Istomin D.,-4.60,-6.14,2.61,0.00,-0.00
2012-02-17,Albot R.,Sakharov G.,-1,-3.88,1.4,0.00,0.000
2012-02-17,Smethurst D.,Roelofse R.,1.37,-0.74,1.61,0.00,0.0000
2012-02-17,Volodko K.,Scheepers C.,5.51,-7.71,1.62,0.00,0.0000
2012-02-17,Rus A.,Strycova B.,-2,-15.21,2.74,0.00,0.0000
2012-02-17,Daniilidou E.,Vesnina E.,-3.73,-4.74,2.15,0.00,0.0000
2012-02-17,Bremond I.,Martic P.,0,-3.50,3.37,0.00,-0.00
2012-02-17,Zheng J.,Jabeur O.,5.31,-2,1.08,0.00,-0.00
2012-02-17,Mladenovic K.,Hercog P.,-1.43,-9.69,2.13,0.00,-0.00
2012-02-17,Zuern Y.,Goldsteiner P.,0,-1.64,2.25,0.00,-0.00
2012-02-17,De Schepper K.,Chiudinelli M.,0,-3,1.77,0,-0
2012-02-17,Hernych J.,Gicquel M.,1.79,-3,2.31,0.00,0.0000
2012-02-17,Devilder N.,Mertens Y.,0,-3.41,2.25,0.00,-0.00
2012-02-17,Berlocq C.,Almagro N.,0.70,-5.19,3.02,0.00,-0.00
2012-02-17,Goffin D.,Bohli S.,2.14,0.0,1.71,0.00,0.0000
2012-02-17,Ramos A.,Verdasco F.,4.26,-0.65,2.07,0.00,0.0000
2012-02-17,Radwanska A.,Azarenka V.,5.33,4.29,3.65,0,-0
2012-02-17,Molteni A.,Chardy J.,-1.67,-2.85,6.38,0.00,0.0000
2012-02-17,Bautista-Agut R.,Herbert P.,1.92,0,1.35,0.00,0.0000
2012-02-17,Ciric N.,Andreev I.,0,-8.88,3.55,0.00,-0.00
2012-02-17,Souza J.,Aranguren J.,1.56,0,1.13,0.00,0.0000
2012-02-17,Kutrovsky D.,Harrison R.,6.59,2.39,5.92,0.00,-0.00
2012-02-18,Benneteau J.,Istomin D.,7.08,-6.14,1.64,13.22,-13.22
2012-02-18,Halep S.,Martinez Sanchez M. J.,5.16,0.49,1.49,0,0.00
2012-02-18,DellAcqua C.,Morita A.,-1.39,-6.69,2.05,0.00,0.0000
2012-02-18,Barthel M.,Jovanovski Petrovic B.,3.70,-3.95,1.15,0.00,0.0000
2012-02-18,De Loore J.,Bonuccelli F.,2.99,0,1.02,0.00,0.0000
2012-02-18,Volodko K.,Wozniak A.,5.51,-9.07,1.35,0,-0
2012-02-18,Razborsek N.,Jakupovic A.,0.25,-1.27,3.75,0.00,-0.00
2012-02-18,Kalovelonis M.,Altiner C.,0,-3,1.1,0,0.0
2012-02-18,Rodionova An.,Paszek T.,-1.91,-7.17,1.67,0.00,0.0000
2012-02-18,Razzano V.,Barrois K.,10.56,-2.21,1.78,0.00,0.0000
2012-02-18,Smethurst D.,Albot R.,1.77,-0.75,2.2,0.00,0.000
2012-02-18,Olivetti A.,Ouanna J.,0,-2,2.03,0,0.00
2012-02-18,Shevkedov F.,Rumler R.,-1.6,-2.93,26,0.00,-0.00
2012-02-18,Benesova I.,Daniilidou E.,4.16,-3.73,1.28,0.00,0.0000
2012-02-18,Girat Magin V.,Vandenbulcke Y.,0,-3,11,0,-0
2012-02-18,De Lovinfosse G.,Orno P.,3.28,0,1.57,0.00,-0.00
2012-02-18,Guez D.,Ito T.,4.13,-1.07,2.17,0.00,-0.00
2012-02-18,Rochette L.,Chiudinelli M.,0,-3,2.78,0,-0
2012-02-18,Goffin D.,Mertens Y.,2.14,-3.41,1.43,0.00,0.0000
2012-02-18,Hernych J.,Burquier G.,1.79,0,1.48,0.00,0.0000
2012-02-18,Stosur S.,Azarenka V.,5.97,4.39,3.27,0,-0
2012-02-18,Silva D. R.,Schwank E.,0.49,-4.83,2.28,0.00,0.0000
2012-02-18,Bautista-Agut R.,Renavand N.,1.92,0,1.33,0.00,0.0000
2012-02-18,Volandri F.,Almagro N.,0.01,-5.19,5.25,0.00,-0.00
2012-02-18,Marti J.,Schwartzman D.,1.05,-1,1.44,0.00,0.0000
2012-02-18,Puig M.,Ferrer-Suarez I.,1.35,0,1.44,0.00,0.0000
2012-02-18,Pastor N.,Andreev I.,-1,-8.88,3.5,0.00,-0.00
2012-02-18,Fichman S.,Sun S.,0,-1.38,1.5,0.00,-0.00
2012-02-18,Zacarias M.,Sun S.,0,-1.38,7,0.00,-0.00
2012-02-18,Raonic M.,Istomin D.,2.87,-6.14,1.36,0.00,0.0000
2012-02-19,De Loore J.,Griekspoor K.,2.99,-2,1.18,4.99,-4.99
2012-02-19,Al Nabhani F.,Peer S.,0,-4.90,17.17,0.00,-0.00
2012-02-19,Benesova I.,DellAcqua C.,4.16,-1.39,1.29,0.00,0.0000
2012-02-19,Yatsyk Y.,Kuzmanov D.,0,-3.86,2.75,0.00,-0.00
2012-02-19,Coppejans K.,Bois M.,0.25,-1,1.57,1.25,-1.25
2012-02-19,Laurent Y.,Rumler R.,-1.85,-2.93,2.1,1.08,1.188
2012-02-19,Halep S.,Rus A.,5.16,-0.26,1.13,0.00,0.0000
2012-02-19,Barthel M.,Martic P.,3.70,-3.21,1.4,0.00,-0.00
2012-02-19,Niculescu M.,Kirilenko M.,2.44,-11.17,1.68,13.61,-13.61
2012-02-19,Lunkin M.,Vandenbulcke Y.,-0.99,-3,2.25,0.00,-0.00
2012-02-19,Ito T.,Chiudinelli M.,-1.07,-2.08,2.1,0.00,-0.00
2012-02-19,Pennetta F.,Medina Garrigues A.,3.19,-12.40,1.43,0,0.00
2012-02-19,Bautista-Agut R.,De Voest R.,2.27,0.00,1.58,0.00,0.0000
2012-02-19,Goerges J.,Kuznetsova S.,-10.79,-12.87,2.79,0.00,0.0000
2012-02-19,Ljubicic I.,Serra F.,7.37,-6.54,1.42,13.91,5.8422
2012-02-19,Molteni A.,Arguello F.,3.71,-0.4,2.07,0.00,0.0000
2012-02-19,Puig M.,Sadikovic A.,1.35,0,1.57,0.00,0.0000
2012-02-19,Tabak R.,Karatantcheva S.,0,-2,2.78,0,-0
2012-02-19,Cetkovska P.,Jankovic J.,7.78,-1.91,2.79,0.00,-0.00
2012-02-19,Nieminen J.,Roger-Vasselin E.,-2.18,-4.85,1.32,0.00,-0.00
2012-02-19,Capdeville P.,Andreev I.,1.20,-8.61,2.75,0,-0
2012-02-19,Berlocq C.,Riba P.,-0.30,-4.96,1.11,0.00,0.0000
2012-02-19,Marosi K.,Sun S.,0,-1.38,1.67,0.00,0.0000
2012-02-19,Seppi A.,Cipolla F.,1.00,-3.98,1.29,0.00,-0.00
2012-02-19,Nishikori K.,Ferrero J. C.,-2.79,-8.50,1.97,0.00,0.0000
2012-02-20,Radwanska A.,Wozniak A.,4.46,-7.07,1.03,11.53,0.3459
2012-02-20,Safarova L.,Martic P.,0.61,-2.71,1.44,3.32,1.4608
2012-02-20,Olivetti A.,Bachinger M.,1.03,-1.85,2.84,0.00,0.0000
2012-02-20,Bautista-Agut R.,Kunitsyn I.,2.60,-4.68,1.79,0.00,-0.00
2012-02-20,Hercog P.,Hantuchova D.,-9.10,-15.75,4.55,6.65,-6.65
2012-02-20,Beck A.,Davydenko N.,-2.86,-7.21,5.01,0.00,-0.00
2012-02-20,Schiavone F.,Ivanovic A.,-5.14,-8.98,2.89,0,-0
2012-02-20,Luzhanska T.,Cornet A.,1.83,-10.41,2.95,0.00,-0.00
2012-02-20,Abramovic M.,Panova A.,0.35,-1.17,4.45,0.00,0.0000
2012-02-20,Soeda G.,Gasquet R.,6.76,-5.88,7.55,0.00,-0.00
2012-02-20,Bartoli M.,Peng S.,6.23,4.82,1.31,2.82,-2.82
2012-02-20,Beck K.,Mathieu P.,-4,-7.31,3.27,0.00,0.0000
2012-02-20,Savinykh V.,Date K.,-1,-5.40,2.54,0.00,0.0000
2012-02-20,Shvedova Y.,Karatantcheva S.,0.20,-1.43,1.59,0,0.00
2012-02-20,Arn G.,Zhang S.,6.01,0.90,1.44,0.00,0.0000
2012-02-20,Puig M.,Dominguez Lino L.,1.79,-4.01,2.07,0.00,-0.00
2012-02-21,Molteni A.,Ferrer D.,5.37,-4.88,21.3,0.00,-0.00
2012-02-21,Marosi K.,Birnerova E.,4.17,-2,1.97,0.00,-0.00
2012-02-21,Cirstea S.,Voegele S.,0.32,-2.88,1.24,0.00,0.0000
2012-02-21,Wawrinka S.,Zeballos H.,1.03,-3.02,1.22,0.00,0.0000
2012-02-21,Mayr-Achleitner P.,Dulko G.,0.35,-5.80,3.49,0.00,0.0000
2012-02-21,Jakupovic A.,Roelofse R.,-0.49,-1.74,3.25,0.00,0.0000
2012-02-21,Vandenbulcke Y.,Yurtacan E.,-2.38,-4,1.04,0.00,0.0000
2012-02-21,Smethurst D.,Gorban A.,3.58,-1.81,1.2,0.00,0.000
2012-02-21,Lamasine T.,Albot R.,-0.16,-1.35,4,0.00,-0.00
2012-02-21,Lobkov A.,Erguden B.,3.45,-1,1.05,0.00,0.0000
2012-02-21,Corrie E.,Kuzmanov D.,-0.48,-3.46,1.61,0.00,-0.00
2012-02-21,Radwanska A.,Peer S.,4.46,-4.89,1.18,0.00,0.0000
2012-02-21,Pennetta F.,Jankovic J.,3.62,-1.50,2.12,0.00,-0.00
2012-02-21,Dolgopolov A.,Rosol L.,5.15,-1.37,1.23,0.00,0.0000
2012-02-21,Stosur S.,Safarova L.,4.97,0.61,1.5,4.36,2.180
2012-02-21,Cipolla F.,Roger-Vasselin E.,-1.46,-2.56,2.45,0.00,-0.00
2012-02-21,Benesova I.,Lisicki S.,4.73,-8.02,2.14,12.75,-12.75
2012-02-21,Ivanovic A.,Kirilenko M.,-8.98,-10.06,1.43,0,0.00
2012-02-21,Llodra M.,Chiudinelli M.,0.60,-1.11,1.34,0.00,0.0000
2012-02-21,Peng S.,Hantuchova D.,4.82,-15.75,2.1,0.00,-0.00
2012-02-21,DellAcqua C.,Goerges J.,-1.34,-9.00,4.47,0.00,-0.00
2012-02-21,Tsonga J-W.,Mahut N.,0.10,-2.00,1.13,0.00,0.0000
2012-02-21,Marti J.,Paire B.,2.33,-1.29,2.04,0.00,-0.00
2012-02-21,Ramos A.,Chela J. I.,5.33,-8.06,2.16,0.00,0.0000
2012-02-21,Simon G.,Machado R.,0.19,-2,1.26,0.00,0.0000
2012-02-21,Halep S.,Wozniacki C.,5.78,-2.63,4.2,0.00,-0.00
2012-02-21,Goffin D.,Tipsarevic J.,3.87,-3.23,5.09,0,-0
2012-02-21,Kavcic B.,Andreev I.,-2,-7.93,2.94,0.00,-0.00
2012-02-21,Ljubicic I.,Beck K.,7.79,-4,1.51,0.00,0.0000
2012-02-21,Starace P.,Almagro N.,-2.89,-4.67,4.2,0.00,-0.00
2012-02-21,Ignatik A.,Soler-Espinosa S.,6.50,-2.15,2.8,0.00,0.000
2012-02-21,Nalbandian D.,Odesnik W.,1.85,-0.58,1.12,0.00,0.0000
2012-02-21,Vinci R.,Bratchikova N.,5.89,0.76,1.33,0.00,-0.00
2012-02-22,Ramos A.,Gonzalez F.,5.33,-2.00,1.31,7.33,-7.33
2012-02-22,Errani S.,Cornet A.,-4.23,-10.03,1.15,0.00,0.0000
2012-02-22,Savinykh V.,Dominguez Lino L.,0.54,-3.31,2.01,0.00,-0.00
2012-02-22,Grozdanov T.,Dimov V.,1.5,-0.62,1.61,0.00,0.0000
2012-02-22,Griekspoor K.,Thiem D.,1.5,0.42,4,0.00,0.00
2012-02-22,Stanek R.,Vandenbulcke Y.,-1.28,-2.38,2.75,0.00,0.0000
2012-02-22,Smethurst D.,Bois M.,3.58,0.28,1.13,0.00,0.0000
2012-02-22,Stosur S.,Jankovic J.,4.97,-1.50,1.65,0.00,-0.00
2012-02-22,Radwanska A.,Lisicki S.,4.49,-8.02,1.42,0.00,0.0000
2012-02-22,Kunitsyn I.,Gasquet R.,-3.73,-5.80,6.47,0.00,-0.00
2012-02-22,Dolgopolov A.,Llodra M.,5.15,0.60,2.28,0.00,-0.00
2012-02-22,Wozniacki C.,Ivanovic A.,-2.63,-8.59,1.46,5.96,2.7416
2012-02-22,Goerges J.,Hantuchova D.,-9.00,-15.56,2.02,0.00,0.0000
2012-02-22,Wawrinka S.,Paire B.,1.03,-1.29,1.19,0.00,0.0000
2012-02-22,Nishikori K.,Hanescu V.,-1.82,-6.36,1.41,0.00,0.0000
2012-02-22,Fish M.,Olivetti A.,8.15,3.97,1.12,0.00,-0.00
2012-02-22,Arn G.,Abramovic M.,6.45,5.31,1.2,0.00,0.000
2012-02-22,Bagnis F.,Ferrer D.,3.25,-4.88,15.44,0.00,-0.00
2012-02-22,Mayr-Achleitner P.,Birnerova E.,0.35,-2,1.75,0.00,0.0000
2012-02-23,Delbonis F.,Almagro N.,2.59,-4.46,4.36,0.00,-0.00
2012-02-23,Griekspoor K.,Kuzmanov D.,1.5,-2.26,2.75,0.00,-0.00
2012-02-23,Radwanska A.,Jankovic J.,4.67,-0.82,1.43,5.49,2.3607
2012-02-23,Tsonga J-W.,Roger-Vasselin E.,0.23,-2.04,1.08,0.00,0.0000
2012-02-23,Olivetti A.,Llodra M.,3.97,0.94,3.75,0.00,-0.00
2012-02-23,Wozniacki C.,Goerges J.,-2.41,-8.80,1.34,0.00,-0.00
2012-02-23,Del Potro J.,Gasquet R.,1.37,-5.80,1.38,0.00,0.0000
2012-02-23,Verdasco F.,Andreev I.,-1.46,-7.55,1.64,0.00,-0.00
2012-02-23,Ljubicic I.,Tipsarevic J.,8.30,-3.08,3.18,0.00,-0.00
2012-02-23,Ignatik A.,Dominguez Lino L.,8.30,-3.31,2.7,0.00,0.000
2012-02-23,Arn G.,Bratchikova N.,6.45,3.04,2,0.00,0.00
2012-02-23,Nalbandian D.,Monaco J.,1.97,-0.91,2.02,0.00,0.0000
2012-02-24,Nalbandian D.,Berlocq C.,1.97,-0.19,1.39,0.00,0.0000
2012-02-24,Minella M.,Errani S.,1.07,-4.08,6.1,0.00,-0.00
2012-02-24,Mayr-Achleitner P.,Babos T.,3.59,0.06,3.06,0.00,-0.00
2012-02-24,Tubic I.,Coppejans K.,0,-1.31,5,0.00,-0.00
2012-02-24,Lobkov A.,Kuzmanov D.,3.50,-2.26,1.53,0.00,0.0000
2012-02-24,Horansky F.,Albot R.,2.65,-1.13,3.75,0.00,-0.00
2012-02-24,Taweel I.,Lunkin M.,0,-1.46,2.2,0.00,-0.00
2012-02-24,Ilmuradov J.,Dinc M.,0,-3,3.25,0,-0
2012-02-24,Zhao Y.,Zheng S.,0,-2,1.44,0,-0
2012-02-24,Del Potro J.,Tsonga J-W.,1.37,0.23,1.94,0.00,0.0000
2012-02-24,Radwanska A.,Goerges J.,5.09,-7.78,1.32,12.87,4.1184
2012-02-24,Llodra M.,Tipsarevic J.,1.53,-3.08,2.59,0.00,0.0000
2012-02-24,Wawrinka S.,Nishikori K.,1.44,-1.41,1.63,0.00,0.0000
2012-02-24,Almagro N.,Andreev I.,-4.46,-7.55,1.26,0.00,0.0000
2012-02-24,Bocko M.,Lisnard J.,0,-1.26,6.5,0.00,-0.00
2012-02-24,Monroe N.,Ward J.,0,-2,4.5,0,0.0
2012-02-24,King D.,Yani M.,0,-1.75,5.5,0.00,-0.00
2012-02-24,Gonzalez F.,Ferrer D.,0.35,-4.85,8.88,0,-0
2012-02-25,Ignatik A.,Arn G.,10.00,7.65,2.57,0.00,0.0000
2012-02-25,Aoyama S.,Pliskova Kr.,0,-2,3.75,0,-0
2012-02-25,Luangnam N.,Fujiwara R.,0.72,-1,3.25,0.00,0.0000
2012-02-25,Hsieh S-W.,Xu Y.,0,-1.88,1.28,0.00,0.0000
2012-02-25,Kremer A.,Bovina E.,4.34,-2,1.72,0.00,-0.00
2012-02-25,De Loore J.,Fuzio A.,2.01,0,1.01,0.00,0.0000
2012-02-25,Lunkin M.,Dinc M.,-1.46,-3,1.01,0.00,0.0000
2012-02-25,Lobkov A.,Albot R.,3.50,-1.13,2.37,0.00,-0.00
2012-02-25,Lajola D.,Smyczek T.,4.15,-1.27,3.25,0.00,-0.00
2012-02-25,Strode B.,Matosevic M.,1.1,-0.52,3,0.00,-0.00
2012-02-25,Sitak A.,Monroe N.,1.36,0,2,0.00,-0.00
2012-02-25,Krajicek A.,Van der Merwe I.,0,-1.65,3,0.00,0.00
2012-02-25,Naydenova A.,Wienerova L.,0,-1.24,2.46,0.00,-0.00
2012-02-25,Maria T.,Karatantcheva S.,0,-2.83,2.62,0,-0
2012-02-25,Zverev M.,Reynolds B.,-0.27,-3,2.62,0.00,0.0000
2012-02-25,Shvedova Y.,Cohen J.,1.60,-1,1.31,0.00,0.0000
2012-02-26,Bertens K.,Karatantcheva S.,0,-2.83,2.37,0.00,-0.00
2012-02-26,Shvedova Y.,Molinero F.,1.60,0,1.33,0.00,0.0000
2012-02-26,Castano C.,Wienerova L.,0.66,-1.24,1.5,0.00,0.000
2012-02-26,Luangnam N.,Bovina E.,0.72,-2,2.49,0.00,0.0000
2012-02-26,Kumkhum L.,Pliskova Kr.,0,-2,3.25,0,-0
2012-02-26,Sema E.,Martic P.,-1,-2.08,7.41,0.00,-0.00
2012-02-26,Bogdan E.,Pliskova Ka.,0.25,-0.88,2.75,0.00,-0.00
2012-02-26,De Loore J.,Coppejans K.,2.01,-1.16,1.83,0.00,0.0000
2012-02-26,Puchkova O.,Doi M.,0,-1.14,2.69,0.00,-0.00
2012-02-26,Fortuna C.,Borg S.,0,-2,2.25,0,0.00
2012-02-26,Dokic J.,Mladenovic K.,1.98,-2.43,1.45,0.00,0.0000
2012-02-26,Lertcheewakarn N.,Nara K.,-0.16,-3.47,1.84,0.00,-0.00
2012-02-26,Monroe N.,Krajicek A.,3.5,0,1.9,0.0,-0.0
2012-02-26,Ebden M.,Istomin D.,1.43,-4.48,3.12,0.00,-0.00
2012-02-26,Zverev M.,Yani M.,-0.27,-1.62,1.33,0.00,-0.00
2012-02-26,Young D.,Sweeting R.,-3.49,-6.54,1.82,0.00,-0.00
2012-02-26,Gallovits E.,Cepede V.,2.12,0,1.22,0.00,0.0000
2012-02-26,Ferrer-Suarez I.,Duque-Marino M.,0.34,-2.16,2.98,0.00,-0.00
2012-02-26,Camerin M. E.,Rampre P.,1.41,-0.86,1.51,0.00,-0.00
2012-02-27,Brianti A.,Cornet A.,-1.63,-3.49,1.61,0.00,0.0000
2012-02-27,Tomic B.,Haas T.,1.69,-5.78,1.36,0.00,0.0000
2012-02-27,Woerle K.,Wolfe J.,0.83,-8.79,4.83,0.00,-0.00
2012-02-27,Sema Y.,Craybas J.,0,-2.46,2.21,0.00,-0.00
2012-02-27,DellAcqua C.,Jovanovski Petrovic B.,-2.34,-4.95,2.15,0,0.00
2012-02-27,Keothavong A.,Hsieh S-W.,3.08,0.28,1.97,0.00,-0.00
2012-02-27,Daniilidou E.,Mirza S.,-3.58,-7.29,2.43,0.00,0.0000
2012-02-27,Luangnam N.,Morita A.,2.97,-7.69,5.04,0.00,-0.00
2012-02-27,Chang K-C.,Pliskova Ka.,3.22,-0.55,1.88,0.00,-0.00
2012-02-27,Peng S.,Meusburger Y.,6.19,-2,1.12,0.00,0.0000
2012-02-27,Jankovic J.,Garcia C.,-0.64,-2,1.06,0.00,0.0000
2012-02-27,Falla A.,Gulbis E.,-4.19,-9.91,1.84,0.00,-0.00
2012-02-27,Rochus O.,Kohlschreiber P.,3.11,-5.76,2.55,8.87,-8.87
2012-02-27,Darcis S.,Troicki V.,2.21,-0.49,2.73,0.00,0.0000
2012-02-27,Dodig I.,Bachinger M.,9.48,-2.85,1.43,0.00,0.0000
2012-02-27,Cilic M.,Nieminen J.,2.64,-3.18,2.37,0.00,-0.00
2012-02-27,Krajicek A.,Anderson K.,2,-0.73,9.88,0.00,-0.00
2012-02-27,Garcia-Lopez G.,Malisse X.,3.36,-6.07,2.32,0,-0
2012-02-27,Isner J.,Levine J.,9.23,-2.51,1.12,11.74,1.4088
2012-02-27,Smyczek T.,Melzer J.,-1.00,-4.95,3.7,0.00,0.000
2012-02-27,Matosevic M.,Karlovic I.,-0.21,-6.61,4.27,0.00,0.0000
2012-02-27,Czink M.,Dubois S.,1.02,-0.11,1.46,0.00,0.0000
2012-02-27,Foretz S.,Johansson M.,0,-2,2.1,0,0.0
2012-02-28,Parra-Santonja A.,Pennetta F.,2.85,-5.65,5.33,0.00,-0.00
2012-02-28,Hermoso X.,Mayr-Achleitner P.,3.83,-1.39,6.61,0.00,0.0000
2012-02-28,Begu I.,Bacsinszky T.,1.45,-0.75,1.5,0.00,0.000
2012-02-28,Horansky F.,Capone M.,1.65,-3.9,1.66,0.00,0.0000
2012-02-28,Brydolf P.,Ciumac A.,-2.39,-3.6,1.4,0.00,0.000
2012-02-28,Leonardi F.,Maamoun K.M.,0.38,-1.17,1.8,0.00,-0.00
2012-02-28,Albot R.,Zorlu E.,-0.35,-2,1.05,0.00,0.0000
2012-02-28,Rovetta L.,Torresi F.,2.36,-1,2.37,0.00,0.0000
2012-02-28,Caruso S.,Ilkel C.,3.54,0,1.18,0.00,0.0000
2012-02-28,Hsieh S-W.,DellAcqua C.,0.68,-2.34,1.75,0.00,0.0000
2012-02-28,Fortuna C.,Sadecky A.,1.65,0,2.25,0.00,-0.00
2012-02-28,Marti Y.,Reuter Y.,0,-1.19,2.2,0.00,-0.00
2012-02-28,Lobkov A.,Giacalone O.,3.03,-2,1.03,0.00,0.0000
2012-02-28,Birnerova E.,Tatishvili A.,4.28,0.91,2.42,0.00,-0.00
2012-02-28,Dulgheru A.,Rybarikova M.,0.13,-6,1.36,0.00,-0.00
2012-02-28,Vinci R.,Soler-Espinosa S.,0.69,-1,1.38,0.00,0.0000
2012-02-28,Larsson J.,Karatantcheva S.,0.00,-1.86,1.78,0.00,0.0000
2012-02-28,Falconi I.,Errani S.,0.19,-4.17,8.73,0.00,-0.00
2012-02-28,Gallovits E.,Arn G.,2.34,0.92,2.2,0.00,0.000
2012-02-29,Isner J.,Sweeting R.,9.35,-5.62,1.26,0.00,0.0000
2012-02-29,Larsson J.,Duque-Marino M.,0.00,-1.83,2.08,0.00,-0.00
2012-02-29,Hermoso X.,Rybarikova M.,3.83,-6,4.96,0.00,-0.00
2012-02-29,Abdala N.,Duque-Marino M.,0,-1.83,13.64,0.00,-0.00
2012-02-29,Roddick A.,Petzschner P.,-0.85,-4.50,1.41,0.00,0.0000
2012-02-29,Krajicek M.,Ignatik A.,0.65,-2,2.06,0.00,0.0000
2012-02-29,Daniilidou E.,Wolfe J.,-2.15,-8.62,2.19,0.00,0.0000
2012-02-29,Dokic J.,Rogowska O.,2.43,0.33,1.4,0.00,-0.00
2012-02-29,Peng S.,Pliskova Kr.,6.31,-1.13,1.21,0.00,0.0000
2012-02-29,Radwanska A.,Pliskova Ka.,5.84,0.69,1.09,0.00,0.0000
2012-02-29,Sadecky A.,Reuter Y.,0,-1.19,2.1,0.00,-0.00
2012-02-29,Rovetta L.,Albot R.,2.36,-0.35,11,0.00,-0.00
2012-02-29,Caruso S.,Maamoun K.M.,3.54,-1.17,2.62,0.00,-0.00
2012-02-29,Doi M.,Morita A.,-0.69,-7.54,3.64,0.00,-0.00
2012-02-29,Kumantsov A.,Gorban A.,0,-2.41,1.36,0.00,0.0000
2012-02-29,Mijic I.,Corrie E.,0.53,-1.48,2.25,0.00,-0.00
2012-02-29,Jankovic J.,Craybas J.,-0.58,-1.84,1.05,0.00,0.0000
2012-02-29,Darcis S.,Gulbis E.,3.94,-9.02,2.29,0.00,-0.00
2012-02-29,Matosevic M.,Bogomolov A. Jr,3.41,-1.22,2.34,0.00,0.0000
2012-03-01,Roddick A.,Istomin D.,-0.85,-4.13,1.74,0.00,0.0000
2012-03-01,Duque-Marino M.,Pennetta F.,-1.83,-5.51,3.89,0.00,-0.00
2012-03-01,Begu I.,Rybarikova M.,1.95,-3.93,1.3,0.00,0.000
2012-03-01,Gallovits E.,Errani S.,3.54,-4.11,4.68,0.00,-0.00
2012-03-01,Krajicek M.,Brianti A.,0.65,-1.02,2,0.00,0.00
2012-03-01,Arvidsson S.,Pennetta F.,1.76,-5.51,4.28,0.00,-0.00
2012-03-01,Peng S.,Martic P.,6.31,-1.67,1.53,0.00,-0.00
2012-03-01,Horansky F.,Corrie E.,2.31,-0.65,1.66,0.00,-0.00
2012-03-01,Sela D.,Nieminen J.,-0.53,-2.63,3.52,0.00,0.0000
2012-03-01,Dodig I.,Kohlschreiber P.,9.91,-5.27,2.81,0.00,-0.00
2012-03-01,Anderson K.,Malisse X.,-0.68,-5.50,1.32,4.82,1.5424
2012-03-01,Cabeza-Candela E.,Errani S.,0.72,-4.11,6.81,0.00,-0.00
2012-03-02,Tuna S.,Giacalone O.,0,-3,19,0,-0
2012-03-02,Tsivadze G.,Ilmuradov J.,0.02,-1,1.02,0.00,0.0000
2012-03-02,Hsieh S-W.,Daniilidou E.,2.20,-0.96,1.56,0.00,0.0000
2012-03-02,Kellner A.,Maamoun K.M.,1.40,0.17,1.4,0.00,0.000
2012-03-02,Ceccarello A.,Dinc M.,0,-3.67,1.4,0.00,0.000
2012-03-02,Sela D.,Kohlschreiber P.,-0.53,-5.27,3.76,0.00,0.0000
2012-03-02,Matosevic M.,Gulbis E.,4.75,-8.44,3.16,0.00,0.0000
2012-03-02,Isner J.,Tomic B.,9.61,2.05,1.49,0.00,0.0000
2012-03-03,Errani S.,Pennetta F.,-3.90,-5.28,2.31,0.00,0.0000
2012-03-03,Begu I.,Pennetta F.,2.60,-5.28,2.3,0.00,-0.00
2012-03-03,Isner J.,Anderson K.,9.61,-0.36,1.45,0,-0
2012-03-03,Pamminger D.,Margaroli L.,0,-1.74,2.1,0.00,0.000
2012-03-03,Middendorp E.,Hedayet O.,0,-3.64,6.5,0.00,-0.00
2012-03-03,Kellner A.,Albot R.,1.40,0.00,2.75,0.00,-0.00
