timestamp,surface,player,enemy,roi_home,roi_enemy,h2h_home,h2h_away,odds,match_roi,stake,result
2014-05-01,clay,Berlocq C.,Raonic M.,-5.06,-1.53,0,1,3.53,2.53,-7.06,-17.8618
2014-05-01,clay,Bellucci T.,Fognini F.,6.04,9.64,0,0,2.88,-1,-3.60,3.60
2014-05-01,clay,Berankis R.,Struff J-L.,-1.47,-1.07,0,0,3.43,-1,-0.40,0.40
2014-05-01,clay,Hanescu V.,Elias G.,-11.15,-1.94,0,0,1.68,0.68,-9.21,-6.2628
2014-05-01,clay,Elias G.,Hanescu V.,-1.94,-11.15,0,0,2.15,-1,9.21,-9.21
2014-05-02,clay,Kuznetsova S.,Suarez Navarro C.,4.91,0.09,1,1,1.71,-1,14.46,-14.46
2014-05-02,clay,Suarez Navarro C.,Kuznetsova S.,0.09,4.91,1,1,2.13,1.13,-14.46,-16.3398
2014-05-02,clay,Klizan M.,Haas T.,-6.97,5.04,0,0,2.75,1.75,-12.01,-21.0175
2014-05-02,clay,Struff J-L.,Fognini F.,-1.07,9.99,0,0,4.24,-1,-11.06,11.06
2014-05-02,clay,Hanescu V.,Berdych T.,-9.44,-1.69,0,0,5.54,-1,-7.75,7.75
2014-05-02,clay,Gimeno-Traver D.,Berlocq C.,0.66,-4.72,0,2,2.3,-1,16.14,-16.14
2014-05-02,clay,Berlocq C.,Gimeno-Traver D.,-4.72,0.66,2,0,1.61,0.61,-16.14,-9.8454
2014-05-03,clay,Klizan M.,Fognini F.,-6.45,10.40,0,2,3.71,2.71,-50.55,-136.9905
2014-05-03,clay,Schiavone F.,Vesnina E.,1.64,1.65,0,1,2.82,1.82,-0.02,-0.0364
2014-05-03,clay,Safarova L.,Pennetta F.,8.99,-7.30,1,0,1.84,0.84,32.58,27.3672
2014-05-03,clay,Pennetta F.,Safarova L.,-7.30,8.99,0,1,1.92,-1,-32.58,32.58
2014-05-03,clay,Kirilenko M.,Mladenovic K.,-1.86,-3.48,1,0,2.3,1.3,3.24,4.212
2014-05-03,clay,Hantuchova D.,Vinci R.,0.10,1.40,1,1,2.81,-1,-3.90,3.90
2014-05-03,clay,Berlocq C.,Berdych T.,-2.19,-1.55,0,2,4.69,3.69,-1.92,-7.0848
2014-05-03,clay,Peng S.,Nara K.,-4.55,-1,0,0,1.73,0.73,-3.55,-2.5915
2014-05-03,clay,Nara K.,Peng S.,-1,-4.55,0,0,2.08,-1,3.55,-3.55
2014-05-03,clay,Bencic B.,Williams S.,5.48,-0.43,0,0,9.62,-1,5.91,-5.91
2014-05-03,clay,Voegele S.,Cetkovska P.,6.89,0.51,0,0,2.69,-1,6.38,-6.38
2014-05-04,clay,Flipkens K.,Li N.,-6.28,2.24,0,0,7.74,-1,-8.52,8.52
2014-05-04,clay,Torro-Flor M-T.,Pavlyuchenkova A.,6.25,-4.20,0,0,1.64,-1,10.45,-10.45
2014-05-04,clay,Pavlyuchenkova A.,Torro-Flor M-T.,-4.20,6.25,0,0,2.22,1.22,-10.45,-12.7490
2014-05-04,clay,Stosur S.,Cibulkova D.,5.20,-4.19,2,0,2.3,1.3,28.17,36.621
2014-05-04,clay,Zhang S.,Begu I.,-0.38,-0.81,0,0,3.37,-1,0.43,-0.43
2014-05-04,clay,Lisicki S.,Pliskova Ka.,5.56,-3.01,0,0,1.69,0.69,8.57,5.9133
2014-05-04,clay,Pliskova Ka.,Lisicki S.,-3.01,5.56,0,0,2.14,-1,-8.57,8.57
2014-05-04,clay,Bouchard E.,Radwanska A.,0.43,-9.98,0,0,2.9,-1,10.41,-10.41
2014-05-04,clay,Gabashvili T.,Isner J.,4.77,-8.98,0,0,2.13,-1,13.75,-13.75
2014-05-04,clay,Roger-Vasselin E.,Tsonga J-W.,-6.52,-3.08,0,3,4.22,-1,-13.76,13.76
2014-05-04,clay,Isner J.,Gabashvili T.,-8.98,4.77,0,0,1.7,0.7,-13.75,-9.625
2014-05-04,clay,Cornet A.,Kuznetsova S.,0.03,4.23,0,1,2.25,-1,-8.40,8.40
2014-05-04,clay,Kuznetsova S.,Cornet A.,4.23,0.03,1,0,1.63,0.63,8.40,5.2920
2014-05-04,clay,Tursunov D.,Thiem D.,11.35,4.72,0,0,3.85,-1,6.63,-6.63
2014-05-04,clay,Matosevic M.,Kohlschreiber P.,1.23,5.87,0,1,4.03,3.03,-9.28,-28.1184
2014-05-04,clay,Mahut N.,Ramos A.,-5,-0.60,0,0,3.86,-1,-4.40,4.40
2014-05-04,clay,Becker B.,Youzhny M.,-1.72,-12.13,0,1,3.83,-1,20.82,-20.82
2014-05-04,clay,Seppi A.,Verdasco F.,-5.73,7.66,1,1,3.06,-1,-40.17,40.17
2014-05-04,clay,Goerges J.,Halep S.,-4.72,6.30,0,0,3.89,-1,-11.02,11.02
2014-05-04,clay,Makarova E.,Wozniacki C.,8.23,-7.98,0,4,2.28,-1,81.05,-81.05
2014-05-04,clay,Wozniacki C.,Makarova E.,-7.98,8.23,4,0,1.62,0.62,-81.05,-50.2510
2014-05-04,clay,Lopez F.,Delbonis F.,-8.54,6.46,0,0,2.16,1.16,-15.00,-17.4000
2014-05-04,clay,Delbonis F.,Lopez F.,6.46,-8.54,0,0,1.68,-1,15.00,-15.00
2014-05-04,clay,Svitolina E.,Jankovic J.,-2.74,-9.55,0,1,4.94,-1,13.62,-13.62
2014-05-04,clay,Hewitt L.,Giraldo S.,-5.38,-5.71,0,0,3.9,-1,0.33,-0.33
2014-05-04,clay,Meusburger Y.,Suarez Navarro C.,-1.47,1.39,0,0,5.52,-1,-2.86,2.86
2014-05-04,clay,Carreno-Busta P.,Dimitrov G.,3.46,4.92,0,0,4.56,-1,-1.46,1.46
2014-05-05,clay,Sijsling I.,Haas T.,1.32,4.41,0,1,2.37,1.37,-6.18,-8.4666
2014-05-05,clay,Zheng J.,Li N.,-8.75,2.24,0,2,7.94,-1,-32.97,32.97
2014-05-05,clay,Rybarikova M.,Safarova L.,-8.77,9.83,1,1,4.48,-1,-55.80,55.80
2014-05-05,clay,Janowicz J.,Gulbis E.,-1.03,-1.33,0,1,3.84,-1,0.60,-0.60
2014-05-05,clay,Stepanek R.,Anderson K.,-5.32,-5.09,0,0,2.33,-1,-0.23,0.23
2014-05-05,clay,Stephens S.,Cetkovska P.,-6.77,0.96,1,0,2.02,1.02,-15.46,-15.7692
2014-05-05,clay,Cetkovska P.,Stephens S.,0.96,-6.77,0,1,1.79,-1,15.46,-15.46
2014-05-05,clay,McHale C.,Sharapova M.,-3.60,8.77,0,3,10.66,-1,-49.48,49.48
2014-05-05,clay,Golubev A.,Almagro N.,-7.21,-7.88,0,0,5.57,-1,0.67,-0.67
2014-05-05,clay,Melzer J.,Monaco J.,11.20,-7.92,0,2,2.24,-1,57.36,-57.36
2014-05-05,clay,Monaco J.,Melzer J.,-7.92,11.20,2,0,1.63,0.63,-57.36,-36.1368
2014-05-05,clay,Dolgopolov A.,Fognini F.,-12.78,9.63,2,0,1.69,0.69,-67.23,-46.3887
2014-05-05,clay,Fognini F.,Dolgopolov A.,9.63,-12.78,0,2,2.14,-1,67.23,-67.23
2014-05-05,clay,Ramos A.,Ferrer D.,-0.60,-3.97,0,1,7.28,-1,6.74,-6.74
2014-05-05,clay,Stosur S.,Muguruza G.,5.20,-6.74,0,0,1.62,0.62,11.94,7.4028
2014-05-05,clay,Muguruza G.,Stosur S.,-6.74,5.20,0,0,2.27,-1,-11.94,11.94
2014-05-05,clay,Sousa J.,Cilic M.,-11.01,-11.61,0,0,4.44,-1,0.60,-0.60
2014-05-05,clay,Chardy J.,Raonic M.,-11.14,-2.17,0,2,3.48,-1,-26.91,26.91
2014-05-05,clay,Schiavone F.,Errani S.,3.46,2.64,1,0,4.73,-1,1.64,-1.64
2014-05-05,clay,Bautista-Agut R.,Verdasco F.,-2.58,7.66,0,1,2.01,1.01,-20.48,-20.6848
2014-05-05,clay,Verdasco F.,Bautista-Agut R.,7.66,-2.58,1,0,1.78,-1,20.48,-20.48
2014-05-05,clay,Lepchenko V.,Kvitova P.,-3.50,0.77,0,4,4.74,-1,-21.35,21.35
2014-05-05,clay,Garcia-Lopez G.,Nishikori K.,5.05,2.65,0,0,4.13,-1,2.40,-2.40
2014-05-05,clay,Thiem D.,Wawrinka S.,4.72,8.14,0,0,5.3,4.3,-3.42,-14.706
2014-05-05,clay,Jovanovski Petrovic B.,Ivanovic A.,-3.70,-4.95,0,0,6.54,-1,1.25,-1.25
2014-05-06,clay,Arruabarrena L.,Halep S.,1.99,6.55,0,1,7.42,-1,-9.12,9.12
2014-05-06,clay,Kubot L.,Simon G.,-6.38,-3.96,0,1,3.23,2.23,-4.84,-10.7932
2014-05-06,clay,Anderson K.,Berdych T.,-5.09,-2.40,0,9,4.73,-1,-26.90,26.90
2014-05-06,clay,Dolgopolov A.,Gulbis E.,-12.78,-1.33,0,0,1.88,-1,-11.45,11.45
2014-05-06,clay,Gulbis E.,Dolgopolov A.,-1.33,-12.78,0,0,1.89,0.89,11.45,10.1905
2014-05-06,clay,Peng S.,Williams S.,-3.82,-0.37,0,2,14.06,-1,-10.35,10.35
2014-05-06,clay,Matosevic M.,Isner J.,4.26,-8.28,0,0,3.45,-1,12.54,-12.54
2014-05-06,clay,Sijsling I.,Nieminen J.,1.32,-2.24,1,1,1.7,-1,10.68,-10.68
2014-05-06,clay,Riske A.,Suarez Navarro C.,-3,1.53,0,0,5.51,-1,-4.53,4.53
2014-05-06,clay,Nieminen J.,Sijsling I.,-2.24,1.32,1,1,2.16,1.16,-10.68,-12.3888
2014-05-06,clay,Vinci R.,Wozniacki C.,1.82,-7.36,1,0,2.86,1.86,18.36,34.1496
2014-05-06,clay,Monaco J.,Nadal R.,-7.92,0.99,0,2,12.29,-1,-26.73,26.73
2014-05-06,clay,Radwanska A.,Kuznetsova S.,-9.59,4.86,0,5,1.63,0.63,-86.70,-54.6210
2014-05-06,clay,Kuznetsova S.,Radwanska A.,4.86,-9.59,5,0,2.26,-1,86.70,-86.70
2014-05-06,clay,Lopez F.,Youzhny M.,-7.38,-11.87,0,0,2.13,1.13,4.49,5.0737
2014-05-06,clay,Copil M.,Dimitrov G.,-2.78,5.11,0,1,9.19,-1,-15.78,15.78
2014-05-06,clay,Youzhny M.,Lopez F.,-11.87,-7.38,0,0,1.71,-1,-4.49,4.49
2014-05-06,clay,Mathieu P.,Cilic M.,-6.31,-11.61,0,0,3.98,-1,5.30,-5.30
2014-05-06,clay,Giraldo S.,Tsonga J-W.,-5.46,-2.86,0,1,2.84,1.84,-5.20,-9.5680
2014-05-06,clay,Almagro N.,Murray A.,-7.88,-11.05,0,2,1.97,-1,9.51,-9.51
2014-05-06,clay,Murray A.,Almagro N.,-11.05,-7.88,2,0,1.81,0.81,-9.51,-7.7031
2014-05-06,clay,Lisicki S.,Begu I.,6.25,-0.49,0,0,1.81,0.81,6.74,5.4594
2014-05-06,clay,Begu I.,Lisicki S.,-0.49,6.25,0,0,1.97,-1,-6.74,6.74
2014-05-06,clay,Pavlyuchenkova A.,Jankovic J.,-2.98,-9.38,2,1,3.19,2.19,25.60,56.0640
2014-05-07,clay,Stephens S.,Li N.,-5.75,2.40,0,0,5.65,-1,-8.15,8.15
2014-05-07,clay,Safarova L.,Kvitova P.,10.03,0.96,0,3,1.86,-1,36.28,-36.28
2014-05-07,clay,Kvitova P.,Safarova L.,0.96,10.03,3,0,1.93,0.93,-36.28,-33.7404
2014-05-07,clay,Suarez Navarro C.,Williams S.,1.53,-0.37,0,3,8.01,-1,7.60,-7.60
2014-05-07,clay,Dimitrov G.,Berdych T.,5.11,-2.40,1,0,2.3,-1,15.02,-15.02
2014-05-07,clay,Raonic M.,Nishikori K.,-1.86,2.88,0,0,2.89,-1,-4.74,4.74
2014-05-07,clay,Vinci R.,Radwanska A.,1.82,-9.59,1,4,3.97,-1,68.46,-68.46
2014-05-07,clay,Nieminen J.,Nadal R.,-2.24,0.99,0,2,19.29,-1,-9.69,9.69
2014-05-07,clay,Garcia C.,Errani S.,0.42,2.82,0,0,2.89,1.89,-2.40,-4.5360
2014-05-07,clay,Stosur S.,Sharapova M.,7.12,8.82,1,6,4.2,-1,-13.60,13.60
2014-05-07,clay,Kubot L.,Bautista-Agut R.,-6.38,-1.57,0,1,5.75,-1,-9.62,9.62
2014-05-07,clay,Giraldo S.,Murray A.,-5.46,-11.05,0,2,2.92,1.92,16.77,32.1984
2014-05-07,clay,Pavlyuchenkova A.,Ivanovic A.,-2.98,-4.82,0,2,3.7,-1,5.52,-5.52
2014-05-07,clay,Cilic M.,Gulbis E.,-11.40,-1.07,0,0,2.35,-1,-10.33,10.33
2014-05-07,clay,Lisicki S.,Halep S.,6.25,6.55,0,0,3.63,-1,-0.30,0.30
2014-05-07,clay,Isner J.,Ferrer D.,-8.28,-3.88,1,2,3.99,-1,-17.60,17.60
2014-05-08,clay,Li N.,Sharapova M.,2.40,8.82,4,5,2.55,-1,-64.20,64.20
2014-05-08,clay,Halep S.,Ivanovic A.,6.64,-4.82,0,0,2.15,1.15,11.46,13.1790
2014-05-08,clay,Ivanovic A.,Halep S.,-4.82,6.64,0,0,1.71,-1,-11.46,11.46
2014-05-08,clay,Berdych T.,Nadal R.,-2.21,1.03,0,10,5.93,-1,-35.64,35.64
2014-05-08,clay,Garcia C.,Radwanska A.,0.42,-8.96,0,0,3.9,-1,9.38,-9.38
2014-05-08,clay,Bautista-Agut R.,Giraldo S.,-1.57,-3.62,0,0,1.76,0.76,2.05,1.5580
2014-05-08,clay,Giraldo S.,Bautista-Agut R.,-3.62,-1.57,0,0,2.1,-1,-2.05,2.05
2014-05-08,clay,Gulbis E.,Ferrer D.,-0.18,-3.88,0,1,2.84,-1,7.40,-7.40
2014-05-08,clay,Lopez F.,Nishikori K.,-6.25,2.88,2,0,5.84,-1,-27.39,27.39
2014-05-09,clay,Kvitova P.,Halep S.,1.89,6.93,0,1,2.84,-1,-10.08,10.08
2014-05-09,clay,Radwanska A.,Sharapova M.,-8.71,9.04,1,5,3.4,-1,-124.25,124.25
2014-05-09,clay,Bautista-Agut R.,Nadal R.,-1.43,1.04,0,0,10.79,-1,-2.47,2.47
2014-05-09,clay,Nishikori K.,Ferrer D.,3.29,-3.63,2,2,2.47,1.47,34.60,50.8620
2014-05-10,clay,Halep S.,Sharapova M.,8.08,9.57,0,2,2.99,-1,-4.47,4.47
2014-05-11,clay,Dodig I.,Delbonis F.,3.48,5.46,0,0,2.35,1.35,-1.98,-2.6730
2014-05-11,clay,Lopez F.,Granollers M.,-7.25,-2.54,0,1,1.87,-1,-9.42,9.42
2014-05-11,clay,Granollers M.,Lopez F.,-2.54,-7.25,1,0,1.9,0.9,9.42,8.478
2014-05-11,clay,Roger-Vasselin E.,Dimitrov G.,-7.52,4.18,0,0,5.41,-1,-11.70,11.70
2014-05-11,clay,Travaglia S.,Bolelli S.,-1,-7.16,0,0,3.67,-1,6.16,-6.16
2014-05-11,clay,Karlovic I.,Carreno-Busta P.,-4.06,2.46,0,0,3.65,2.65,-6.52,-17.2780
2014-05-11,clay,Zhang S.,Davis L.,-1.38,0.34,0,0,2.8,1.8,-1.72,-3.096
2014-05-11,clay,Riba P.,Lorenzi P.,-9.82,-8.85,0,1,2.76,1.76,-1.94,-3.4144
2014-05-11,clay,Pironkova T.,Cetkovska P.,-6.55,-0.04,0,0,4.03,-1,-6.51,6.51
2014-05-11,clay,Schiavone F.,Bouchard E.,2.46,-0.57,0,0,4.06,3.06,3.03,9.2718
2014-05-11,clay,Rybarikova M.,DellAcqua C.,-9.77,0,0,0,2.11,-1,-9.77,9.77
2014-05-11,clay,DellAcqua C.,Rybarikova M.,0,-9.77,0,0,1.71,0.71,9.77,6.9367
2014-05-11,clay,Jovanovski Petrovic B.,Stephens S.,-4.70,-6.75,0,1,2.8,-1,4.10,-4.10
2014-05-11,clay,Beck A.,Williams V.,-2.91,-6.19,0,0,3.31,-1,3.28,-3.28
2014-05-11,clay,Volandri F.,Simon G.,-6.29,-4.96,0,1,2.87,-1,-2.66,2.66
2014-05-11,clay,Robert S.,Gonzalez A.,-5.9,-4.36,0,0,2.13,1.13,-1.54,-1.7402
2014-05-11,clay,Gonzalez A.,Robert S.,-4.36,-5.9,0,0,1.7,-1,1.54,-1.54
2014-05-11,clay,Rosol L.,Fognini F.,5.98,8.63,0,1,4.69,3.69,-5.30,-19.5570
2014-05-11,clay,Lisicki S.,Stosur S.,6.06,6.12,1,1,2.43,-1,-0.18,0.18
2014-05-11,clay,Oprandi R.,Petkovic A.,4.68,1.43,0,0,3.92,-1,3.25,-3.25
2014-05-11,clay,Mahut N.,Youzhny M.,-6,-12.87,0,0,4.41,-1,6.87,-6.87
2014-05-11,clay,Meusburger Y.,Pennetta F.,-2.47,-8.30,0,1,4.18,-1,11.66,-11.66
2014-05-11,clay,Tsonga J-W.,Dolgopolov A.,-3.86,-13.09,1,3,1.87,0.87,46.15,40.1505
2014-05-11,clay,Dolgopolov A.,Tsonga J-W.,-13.09,-3.86,3,1,1.9,-1,-46.15,46.15
2014-05-12,clay,Giorgi C.,Cibulkova D.,-2.28,-5.19,0,0,2.62,1.62,2.91,4.7142
2014-05-12,clay,Cirstea S.,McHale C.,0.28,-4.60,0,0,2.15,-1,4.88,-4.88
2014-05-12,clay,McHale C.,Cirstea S.,-4.60,0.28,0,0,1.69,0.69,-4.88,-3.3672
2014-05-12,clay,Pospisil V.,Anderson K.,-1,-5.50,0,0,4.95,-1,4.50,-4.50
2014-05-12,clay,Burnett N.,Muguruza G.,-4.96,-7.74,1,0,3.55,-1,5.56,-5.56
2014-05-12,clay,Golubev A.,Verdasco F.,-8.21,7.03,0,0,3.45,2.45,-15.24,-37.3380
2014-05-12,clay,Scheepers C.,Errani S.,1.18,1.82,0,1,4.71,-1,-1.28,1.28
2014-05-12,clay,Bencic B.,Pavlyuchenkova A.,4.48,-1.79,0,0,1.88,0.88,6.27,5.5176
2014-05-12,clay,Pavlyuchenkova A.,Bencic B.,-1.79,4.48,0,0,1.89,-1,-6.27,6.27
2014-05-12,clay,Hantuchova D.,Puig M.,-0.90,-2.59,0,0,2.34,-1,1.69,-1.69
2014-05-12,clay,Haas T.,Seppi A.,3.41,-6.73,2,0,1.96,0.96,30.42,29.2032
2014-05-12,clay,Seppi A.,Haas T.,-6.73,3.41,0,2,1.82,-1,-30.42,30.42
2014-05-12,clay,Barthel M.,Suarez Navarro C.,-5.31,0.68,0,0,3.78,-1,-5.99,5.99
2014-05-12,clay,Cetkovska P.,Kerber A.,-0.04,-2.82,0,1,2.77,1.77,5.56,9.8412
2014-05-12,clay,Stepanek R.,Djokovic N.,-6.32,-1.69,0,5,11.84,-1,-27.78,27.78
2014-05-12,clay,Tursunov D.,Bautista-Agut R.,10.35,-1.67,0,0,5.5,4.5,12.02,54.090
2014-05-12,clay,Makarova E.,Vinci R.,7.23,2.68,0,1,2.2,1.2,9.10,10.920
2014-05-12,clay,Vinci R.,Makarova E.,2.68,7.23,1,0,1.66,-1,-9.10,9.10
2014-05-12,clay,Riba P.,Wawrinka S.,-9.82,7.14,0,0,10.24,-1,-16.96,16.96
2014-05-12,clay,Cecchinato M.,Sijsling I.,1.09,1.69,0,0,2.37,-1,-0.60,0.60
2014-05-12,clay,Zhang S.,Kvitova P.,-1.38,0.89,0,0,5.04,4.04,-2.27,-9.1708
2014-05-12,clay,Kohlschreiber P.,Robredo T.,4.87,8.94,1,2,2.36,1.36,-16.28,-22.1408
2014-05-12,clay,Bolelli S.,Raonic M.,-7.16,-2.86,0,0,3.71,-1,-4.30,4.30
2014-05-12,clay,DellAcqua C.,Li N.,0,1.54,0,0,7.98,-1,-1.54,1.54
2014-05-12,clay,Kukushkin M.,Ferrer D.,-5.73,-4.20,0,2,10.84,-1,-4.59,4.59
2014-05-13,clay,Schiavone F.,Muguruza G.,5.52,-7.74,0,0,2.34,1.34,13.26,17.7684
2014-05-13,clay,Vesnina E.,Stosur S.,0.65,6.68,1,0,3.15,-1,-12.06,12.06
2014-05-13,clay,McHale C.,Giorgi C.,-4.60,-2.28,0,0,2.39,1.39,-2.32,-3.2248
2014-05-13,clay,Melzer J.,Cilic M.,10.20,-12.15,0,1,4.12,3.12,44.70,139.4640
2014-05-13,clay,Ormaechea P.,Radwanska A.,0.70,-9.44,0,1,8.64,-1,20.28,-20.28
2014-05-13,clay,Granollers M.,Murray A.,-1.64,-11.24,0,2,3.39,-1,28.80,-28.80
2014-05-13,clay,Makarova E.,Errani S.,7.23,1.82,2,1,2.5,-1,21.64,-21.64
2014-05-13,clay,Williams V.,Suarez Navarro C.,-5.86,0.68,1,1,2.32,-1,-19.62,19.62
2014-05-13,clay,Chardy J.,Federer R.,-12.14,-0.97,0,1,6.64,5.64,-22.34,-125.9976
2014-05-13,clay,Rosol L.,Dodig I.,9.67,4.83,0,0,1.71,-1,4.84,-4.84
2014-05-13,clay,Dodig I.,Rosol L.,4.83,9.67,0,0,2.12,1.12,-4.84,-5.4208
2014-05-13,clay,Lepchenko V.,Stephens S.,-4.50,-6.33,0,0,2.41,1.41,1.83,2.5803
2014-05-13,clay,Anderson K.,Tsonga J-W.,-5.50,-2.99,0,0,3.23,-1,-2.51,2.51
2014-05-13,clay,Sijsling I.,Haas T.,1.69,3.41,1,1,2.75,-1,-5.16,5.16
2014-05-13,clay,Keys M.,Halep S.,-2.01,7.52,1,0,4.53,-1,-19.06,19.06
2014-05-13,clay,Robert S.,Gulbis E.,-4.77,-0.58,0,0,6.28,-1,-4.19,4.19
2014-05-13,clay,Petkovic A.,Williams S.,1.68,-0.26,0,2,4.39,-1,5.82,-5.82
2014-05-13,clay,Cornet A.,Ivanovic A.,-0.97,-5.55,1,0,3.44,-1,9.16,-9.16
2014-05-13,clay,Karlovic I.,Dimitrov G.,-1.41,4.33,0,0,6.19,-1,-5.74,5.74
2014-05-13,clay,Puig M.,Sharapova M.,-2.59,10.29,0,0,8.23,-1,-12.88,12.88
2014-05-13,clay,Bencic B.,Pennetta F.,4.48,-8.07,0,0,2.74,-1,12.55,-12.55
2014-05-13,clay,Simon G.,Nadal R.,-4.55,1.23,0,3,13.86,-1,-23.12,23.12
2014-05-13,clay,Tursunov D.,Berdych T.,10.35,-2.61,0,2,7.08,-1,38.88,-38.88
2014-05-14,clay,Stosur S.,Li N.,6.68,1.62,3,0,2.63,-1,20.24,-20.24
2014-05-14,clay,Cetkovska P.,Errani S.,1.97,2.01,0,0,3.62,-1,-0.04,0.04
2014-05-14,clay,Haas T.,Wawrinka S.,4.37,7.19,0,0,5.03,4.03,-2.82,-11.3646
2014-05-14,clay,Tsonga J-W.,Raonic M.,-2.99,-2.58,2,0,1.8,-1,-1.23,1.23
2014-05-14,clay,Raonic M.,Tsonga J-W.,-2.58,-2.99,0,2,2,1,1.23,1.23
2014-05-14,clay,Schiavone F.,Radwanska A.,5.52,-9.44,1,3,5.06,-1,74.80,-74.80
2014-05-14,clay,Zhang S.,McHale C.,4.46,-3.91,0,0,2.53,1.53,8.37,12.8061
2014-05-14,clay,Ivanovic A.,Sharapova M.,-5.55,10.29,0,4,3.23,2.23,-79.20,-176.6160
2014-05-14,clay,Melzer J.,Murray A.,10.20,-11.24,0,2,4.45,-1,64.32,-64.32
2014-05-14,clay,Chardy J.,Dodig I.,-12.14,4.83,0,1,2,1,-33.94,-33.94
2014-05-14,clay,Dodig I.,Chardy J.,4.83,-12.14,1,0,1.79,-1,33.94,-33.94
2014-05-14,clay,Youzhny M.,Nadal R.,-12.66,1.23,0,3,9.66,-1,-55.56,55.56
2014-05-14,clay,Dimitrov G.,Berdych T.,4.33,-2.61,1,1,2.26,1.26,20.82,26.2332
2014-05-14,clay,Berdych T.,Dimitrov G.,-2.61,4.33,1,1,1.63,-1,-20.82,20.82
2014-05-14,clay,Pennetta F.,Jankovic J.,-8.07,-10.38,0,2,2.37,-1,6.93,-6.93
2014-05-14,clay,Gulbis E.,Ferrer D.,-0.58,-4.15,0,2,3.24,-1,10.71,-10.71
2014-05-14,clay,Lepchenko V.,Williams S.,-4.50,-0.26,0,1,9.73,-1,-8.48,8.48
2014-05-14,clay,Kohlschreiber P.,Djokovic N.,6.23,-1.65,1,2,7.13,-1,31.52,-31.52
2014-05-15,clay,Chardy J.,Raonic M.,-6.50,-2.58,0,3,3.32,-1,-15.68,15.68
2014-05-15,clay,Errani S.,Li N.,2.53,1.62,0,2,4.11,3.11,2.73,8.4903
2014-05-15,clay,Martincova T.,Kania-Chodun P.,2.16,-1,0,0,2.12,1.12,3.16,3.5392
2014-05-15,clay,Kania-Chodun P.,Martincova T.,-1,2.16,0,0,1.68,-1,-3.16,3.16
2014-05-15,clay,Camerin M. E.,Glushko J.,10.72,-3,0,0,1.98,-1,13.72,-13.72
2014-05-15,clay,Glushko J.,Camerin M. E.,-3,10.72,0,0,1.8,0.8,-13.72,-10.976
2014-05-15,clay,Marcinkevica D.,Gatto-Monticone G.,0.06,-0.85,0,0,1.91,0.91,0.91,0.8281
2014-05-15,clay,Gatto-Monticone G.,Marcinkevica D.,-0.85,0.06,0,0,1.83,-1,-0.91,0.91
2014-05-15,clay,Suarez Navarro C.,Ivanovic A.,1.54,-5.24,0,0,2.59,-1,6.78,-6.78
2014-05-15,clay,Evtimova D.,Piter K.,-2.60,-1.52,0,0,3.4,2.4,-1.08,-2.592
2014-05-15,clay,Huber L. M.,Rodionova An.,0,1.48,0,0,5.63,-1,-1.48,1.48
2014-05-15,clay,Ferrer D.,Djokovic N.,-4.15,-1.65,0,6,3.32,-1,-17.50,17.50
2014-05-15,clay,Jankovic J.,Radwanska A.,-10.38,-9.37,0,5,2.36,1.36,-6.06,-8.2416
2014-05-15,clay,Zhang S.,Williams S.,4.46,-0.05,0,0,12.91,-1,4.51,-4.51
2014-05-15,clay,Murray A.,Nadal R.,-10.92,1.26,1,7,5.27,-1,-109.62,109.62
2014-05-16,clay,Ward A.,Korolev E.,-2,2.06,0,0,1.99,0.99,-4.06,-4.0194
2014-05-16,clay,Korolev E.,Ward A.,2.06,-2,0,0,1.82,-1,4.06,-4.06
2014-05-16,clay,King D.,Garanganga T.,0,0.33,0,0,2.47,-1,-0.33,0.33
2014-05-16,clay,Massa A.,Arneodo R.,-1,0,0,0,2.79,-1,-1,1
2014-05-16,clay,Pereira J.,Giannessi A.,0,-1.30,0,0,2.81,-1,1.30,-1.30
2014-05-16,clay,Reissig N.,Russell M.,0,-1.51,0,0,2.77,1.77,1.51,2.6727
2014-05-16,clay,Balleret B.,McGee J.,-1.12,-0.75,0,0,2.33,1.33,-0.37,-0.4921
2014-05-16,clay,Vinogradova P.,Gonzalez M.,0,-2.68,0,0,2.88,-1,2.68,-2.68
2014-05-16,clay,Ozgen P.,Garcia-Vidagany B.,0,1.56,0,0,4.87,-1,-1.56,1.56
2014-05-16,clay,Zander N.,Karatantcheva S.,-1,-8.69,0,0,3.17,2.17,7.69,16.6873
2014-05-16,clay,Mina G.,Querrey S.,0,-7.38,0,0,5.55,-1,7.38,-7.38
2014-05-16,clay,Bubka S.,Ramos A.,0,-1.34,0,0,7.69,-1,1.34,-1.34
2014-05-16,clay,Pavic M.,Ginepri R.,4.15,4.44,0,0,3.44,2.44,-0.29,-0.7076
2014-05-16,clay,Rochus O.,Kyrgios N.,-4.22,0,0,0,3.12,-1,-4.22,4.22
2014-05-16,clay,Lama G.,Crivoi V.,-2,-1.56,0,0,1.68,0.68,-0.44,-0.2992
2014-05-16,clay,Jankovic J.,Errani S.,-9.80,2.82,1,0,1.63,-1,-25.24,25.24
2014-05-16,clay,Errani S.,Jankovic J.,2.82,-9.80,0,1,2.28,1.28,25.24,32.3072
2014-05-16,clay,Gil F.,Gerasimov E.,-3.08,-1,0,0,2.52,-1,-2.08,2.08
